2024-08-28 04:57:09,-0.01861572265625
2024-08-28 04:57:11,-0.0161285400390625
2024-08-28 04:57:14,-0.015228271484375
2024-08-28 04:57:17,-0.016448974609375
2024-08-28 04:57:20,-0.0173492431640625
2024-08-28 04:57:23,-0.0148773193359375
2024-08-28 04:57:26,-0.0164947509765625
2024-08-28 04:57:29,-0.0149383544921875
2024-08-28 04:57:33,-0.0142059326171875
2024-08-28 04:57:36,-0.0148468017578125
2024-08-28 04:57:39,-0.016876220703125
2024-08-28 04:57:42,-0.01568603515625
2024-08-28 04:57:45,-0.015655517578125
2024-08-28 04:57:48,-0.01708984375
2024-08-28 04:57:52,-0.01617431640625
2024-08-28 04:57:55,-0.0193634033203125
2024-08-28 04:57:58,-0.016326904296875
2024-08-28 04:58:05,-0.01495361328125
2024-08-28 04:58:07,-0.0156097412109375
2024-08-28 04:58:10,-0.0159149169921875
2024-08-28 04:58:13,-0.0150299072265625
2024-08-28 04:58:16,-0.01556396484375
2024-08-28 04:58:19,-0.0166168212890625
2024-08-28 04:58:22,-0.0137176513671875
2024-08-28 04:58:26,-0.0169525146484375
2024-08-28 04:58:29,-0.016082763671875
2024-08-28 04:58:32,-0.0162811279296875
2024-08-28 04:58:35,-0.0182952880859375
2024-08-28 04:58:38,-0.0157318115234375
2024-08-28 04:58:41,-0.0137176513671875
2024-08-28 04:58:44,-0.021636962890625
2024-08-28 04:58:47,-0.0147857666015625
2024-08-28 04:58:50,-0.0126495361328125
2024-08-28 04:58:53,-0.01458740234375
2024-08-28 04:58:56,-0.01434326171875
2024-08-28 04:59:00,-0.0120391845703125
2024-08-28 04:59:03,-0.019073486328125
2024-08-28 04:59:06,-0.0194549560546875
2024-08-28 04:59:09,-0.0144195556640625
2024-08-28 04:59:12,-0.0146484375
2024-08-28 04:59:15,-0.01654052734375
2024-08-28 04:59:18,-0.0169677734375
2024-08-28 04:59:21,-0.0159912109375
2024-08-28 04:59:24,-0.0181427001953125
2024-08-28 04:59:27,-0.01824951171875
2024-08-28 04:59:30,-0.01593017578125
2024-08-28 04:59:33,-0.01495361328125
2024-08-28 04:59:36,-0.0186767578125
2024-08-28 04:59:39,-0.018341064453125
2024-08-28 04:59:42,-0.01751708984375
2024-08-28 04:59:45,-0.0130615234375
2024-08-28 04:59:48,-0.0142822265625
2024-08-28 04:59:51,-0.0141143798828125
2024-08-28 04:59:54,-0.0134429931640625
2024-08-28 04:59:57,-0.0122222900390625
2024-08-28 05:00:00,-0.0135955810546875
2024-08-28 05:00:03,-0.0148468017578125
2024-08-28 05:00:07,-0.0131683349609375
2024-08-28 05:00:10,-0.0204315185546875
2024-08-28 05:00:13,-0.015594482421875
2024-08-28 05:00:16,-0.0176544189453125
2024-08-28 05:00:19,-0.0187835693359375
2024-08-28 05:00:22,-0.015838623046875
2024-08-28 05:00:25,-0.013916015625
2024-08-28 05:00:28,-0.013031005859375
2024-08-28 05:00:31,-0.0142059326171875
2024-08-28 05:00:34,-0.0193939208984375
2024-08-28 05:00:38,-0.0120697021484375
2024-08-28 05:00:41,-0.01568603515625
2024-08-28 05:00:44,-0.015838623046875
2024-08-28 05:00:47,-0.0173797607421875
2024-08-28 05:00:50,-0.01507568359375
2024-08-28 05:00:53,-0.0154876708984375
2024-08-28 05:00:56,-0.0157012939453125
2024-08-28 05:00:59,-0.0225982666015625
2024-08-28 05:01:02,-0.0137786865234375
2024-08-28 05:01:05,-0.0147857666015625
2024-08-28 05:01:08,-0.0154571533203125
2024-08-28 05:01:12,-0.0166778564453125
2024-08-28 05:01:15,-0.0166168212890625
2024-08-28 05:01:18,-0.0166473388671875
2024-08-28 05:01:21,-0.014892578125
2024-08-28 05:01:24,-0.015594482421875
2024-08-28 05:01:27,-0.015838623046875
2024-08-28 05:01:30,-0.0152587890625
2024-08-28 05:01:33,-0.016143798828125
2024-08-28 05:01:36,-0.0150299072265625
2024-08-28 05:01:39,-0.014984130859375
2024-08-28 05:01:42,-0.0161590576171875
2024-08-28 05:01:46,-0.0140533447265625
