time,value
2024-08-27T18:31:41.80610723Z,-1.0024261474609375
2024-08-27T18:31:42.806599594Z,-1.001312255859375
2024-08-27T18:31:43.805474616Z,-1.0026702880859375
2024-08-27T18:31:44.81264467Z,-1.003021240234375
2024-08-27T18:31:45.810078604Z,-1.0087738037109375
2024-08-27T18:31:46.809711747Z,-1.003631591796875
2024-08-27T18:31:47.809263768Z,-1.001678466796875
2024-08-27T18:31:48.963708919Z,-1.003509521484375
2024-08-27T18:31:49.816990554Z,-1.0027008056640625
2024-08-27T18:31:50.819920289Z,-1.0041351318359375
2024-08-27T18:31:51.814539548Z,-1.00152587890625
2024-08-27T18:31:52.815414804Z,-1.0017242431640625
2024-08-27T18:31:53.814421364Z,-1.0007781982421875
2024-08-27T18:31:54.819312146Z,-1.002349853515625
2024-08-27T18:31:55.818442412Z,-1.0022735595703125
2024-08-27T18:31:56.820675677Z,-0.9950103759765625
2024-08-27T18:31:57.822529672Z,-1.002105712890625
2024-08-27T18:31:58.81986345Z,-1.0042266845703125
2024-08-27T18:31:59.818690174Z,-1.001861572265625
2024-08-27T18:32:00.823460095Z,-1.0020599365234375
2024-08-27T18:32:01.821361698Z,-1.001983642578125
2024-08-27T18:32:02.823615807Z,-1.002410888671875
2024-08-27T18:32:03.826918917Z,-1.014495849609375
2024-08-27T18:32:04.833934239Z,-1.00341796875
2024-08-27T18:32:05.850427185Z,-1.0009765625
2024-08-27T18:32:06.830006155Z,-1.0034637451171875
2024-08-27T18:32:07.827036819Z,-1.0017547607421875
2024-08-27T18:32:08.824964461Z,-1.001220703125
2024-08-27T18:32:09.829263514Z,-1.0023040771484375
2024-08-27T18:32:10.833557255Z,-1.00286865234375
2024-08-27T18:32:11.829768657Z,-1.0039520263671875
2024-08-27T18:32:12.86990171Z,-1.0023345947265625
2024-08-27T18:32:13.828688772Z,-1.003662109375
2024-08-27T18:32:14.837772097Z,-1.0023956298828125
2024-08-27T18:32:15.832371075Z,-1.002044677734375
2024-08-27T18:32:16.836979402Z,-1.0031890869140625
2024-08-27T18:32:17.837764153Z,-1.00146484375
2024-08-27T18:32:18.83791926Z,-1.0018463134765625
2024-08-27T18:32:19.833151663Z,-1.003204345703125
2024-08-27T18:32:20.84381722Z,-1.00103759765625
2024-08-27T18:32:21.838735532Z,-0.9988555908203125
2024-08-27T18:32:22.841342453Z,-1.00384521484375
2024-08-27T18:32:23.836616819Z,-1.0020599365234375
2024-08-27T18:32:24.845069871Z,-1.001068115234375
2024-08-27T18:32:25.835109177Z,-1.002044677734375
2024-08-27T18:32:26.846191062Z,-1.0016326904296875
2024-08-27T18:32:27.844718319Z,-1.0008392333984375
2024-08-27T18:32:28.843717691Z,-0.999542236328125
2024-08-27T18:32:29.849043939Z,-1.0019378662109375
2024-08-27T18:32:30.854006832Z,-1.0028839111328125
2024-08-27T18:32:31.846145619Z,-1.00140380859375
2024-08-27T18:32:32.84543032Z,-1.0030670166015625
2024-08-27T18:32:33.851980363Z,-1.0030975341796875
2024-08-27T18:32:34.850943736Z,-1.0013580322265625
2024-08-27T18:32:35.846744066Z,-1.0022735595703125
2024-08-27T18:32:36.852369715Z,-1.0030975341796875
2024-08-27T18:32:37.871385837Z,-1.0035552978515625
2024-08-27T18:32:38.857220086Z,-1.0045166015625
2024-08-27T18:32:39.851261429Z,-1.0028533935546875
2024-08-27T18:32:40.877945969Z,-1.002685546875
2024-08-27T18:32:41.874453629Z,-1.00146484375
2024-08-27T18:32:42.859164629Z,-1.001220703125
2024-08-27T18:32:43.84871885Z,-1.000030517578125
2024-08-27T18:32:44.855288155Z,-1.0050201416015625
2024-08-27T18:32:45.864306188Z,-1.002960205078125
2024-08-27T18:32:46.856482315Z,-1.0018768310546875
2024-08-27T18:32:47.864720144Z,-1.0024871826171875
2024-08-27T18:32:48.971850576Z,-1.0026092529296875
2024-08-27T18:32:50.58064925Z,-1.0017852783203125
2024-08-27T18:32:50.856672337Z,-1.002655029296875
2024-08-27T18:32:51.87830852Z,-1.0037078857421875
2024-08-27T18:32:52.857700262Z,-0.9981536865234375
2024-08-27T18:32:53.860115166Z,-1.0023345947265625
2024-08-27T18:32:54.865836903Z,-1.0053558349609375
2024-08-27T18:32:55.864596503Z,-0.998779296875
2024-08-27T18:32:56.880686546Z,-1.0031890869140625
2024-08-27T18:32:57.915434979Z,-1.0043487548828125
2024-08-27T18:32:58.864179783Z,-1.002685546875
2024-08-27T18:32:59.881981546Z,-1.00604248046875
2024-08-27T18:33:00.900929548Z,-1.0028533935546875
2024-08-27T18:33:01.884112314Z,-1.0034332275390625
2024-08-27T18:33:02.884135386Z,-1.0021209716796875
2024-08-27T18:33:03.902554255Z,-1.007598876953125
2024-08-27T18:33:04.886302381Z,-1.0044708251953125
2024-08-27T18:33:05.888702839Z,-1.0017547607421875
2024-08-27T18:33:06.892603741Z,-1.001800537109375
2024-08-27T18:33:07.884945275Z,-1.002410888671875
2024-08-27T18:33:08.889380086Z,-1.005340576171875
2024-08-27T18:33:09.891095455Z,-1.0027923583984375
2024-08-27T18:33:10.894396381Z,-1.0025634765625
2024-08-27T18:33:11.890546706Z,-1.0055999755859375
2024-08-27T18:33:12.887560154Z,-1.002532958984375
2024-08-27T18:33:13.885419308Z,-1.0033721923828125
2024-08-27T18:33:14.890167278Z,-1.0034942626953125
2024-08-27T18:33:15.89599352Z,-1.001678466796875
2024-08-27T18:33:16.894316912Z,-0.999359130859375
2024-08-27T18:33:17.89286055Z,-1.0088043212890625
2024-08-27T18:33:18.892697169Z,-1.0030670166015625
2024-08-27T18:33:19.892524519Z,-1.002655029296875
2024-08-27T18:33:20.892618696Z,-1.00128173828125
2024-08-27T18:33:21.895380843Z,-1.0035552978515625
2024-08-27T18:33:22.894683103Z,-1.0017547607421875
2024-08-27T18:33:23.896743075Z,-1.0029754638671875
2024-08-27T18:33:24.894797513Z,-1.002410888671875
2024-08-27T18:33:25.897037685Z,-1.0033416748046875
2024-08-27T18:33:26.901479499Z,-1.0047607421875
2024-08-27T18:33:27.908652035Z,-1.0019989013671875
2024-08-27T18:33:28.898933372Z,-1.0012359619140625
2024-08-27T18:33:29.898460153Z,-1.00421142578125
2024-08-27T18:33:30.909532556Z,-1.002960205078125
2024-08-27T18:33:31.903369475Z,-1.0040435791015625
2024-08-27T18:33:32.898863812Z,-1.0050201416015625
2024-08-27T18:33:33.899818073Z,-1.002532958984375
2024-08-27T18:33:34.900727073Z,-1.0045623779296875
2024-08-27T18:33:35.899956306Z,-1.003662109375
2024-08-27T18:33:36.913961958Z,-1.0022735595703125
2024-08-27T18:33:37.904550032Z,-1.002349853515625
2024-08-27T18:33:38.903773351Z,-1.002899169921875
2024-08-27T18:33:39.903806059Z,-1.000152587890625
2024-08-27T18:33:40.907249056Z,-1.002410888671875
2024-08-27T18:33:41.903293689Z,-1.0001220703125
2024-08-27T18:33:42.904932422Z,-1.0039215087890625
2024-08-27T18:33:43.899987966Z,-1.00079345703125
2024-08-27T18:33:44.931906047Z,-1.0037689208984375
2024-08-27T18:33:45.905479439Z,-1.003326416015625
2024-08-27T18:33:46.904428136Z,-1.0025634765625
2024-08-27T18:33:47.908314823Z,-1.0023345947265625
2024-08-27T18:33:48.974459105Z,-1.0023193359375
2024-08-27T18:33:49.916578885Z,-1.00848388671875
2024-08-27T18:33:50.917552105Z,-1.0046234130859375
2024-08-27T18:33:51.915027413Z,-1.0028839111328125
2024-08-27T18:33:52.91201226Z,-0.9966888427734375
2024-08-27T18:33:53.911684264Z,-1.0029144287109375
2024-08-27T18:33:54.91018971Z,-1.0046844482421875
2024-08-27T18:33:55.940169977Z,-1.0035552978515625
2024-08-27T18:33:56.914648122Z,-1.004180908203125
2024-08-27T18:33:57.915250216Z,-1.0027008056640625
2024-08-27T18:33:58.915546128Z,-1.000396728515625
2024-08-27T18:33:59.919365706Z,-1.0040435791015625
2024-08-27T18:34:00.917926885Z,-1.0032501220703125
2024-08-27T18:34:01.918296661Z,-1.0468902587890625
2024-08-27T18:34:02.920736705Z,-0.998870849609375
2024-08-27T18:34:03.91880603Z,-1.0012054443359375
2024-08-27T18:34:04.921935217Z,-1.0046234130859375
2024-08-27T18:34:05.919707863Z,-1.0024871826171875
2024-08-27T18:34:06.921933238Z,-1.0010223388671875
2024-08-27T18:34:07.925420153Z,-1.0037078857421875
2024-08-27T18:34:08.923893471Z,-1.00390625
2024-08-27T18:34:09.925756954Z,-0.992919921875
2024-08-27T18:34:10.926690029Z,-1.0029449462890625
2024-08-27T18:34:11.927250784Z,-1.002960205078125
2024-08-27T18:34:12.92582726Z,-1.002960205078125
2024-08-27T18:34:13.922944967Z,-1.003082275390625
2024-08-27T18:34:14.92472998Z,-1.0018463134765625
2024-08-27T18:34:15.926638273Z,-1.00286865234375
2024-08-27T18:34:16.926372847Z,-1.003570556640625
2024-08-27T18:34:17.925711252Z,-1.003875732421875
2024-08-27T18:34:18.929806717Z,-1.0019378662109375
2024-08-27T18:34:19.938493652Z,-1.002960205078125
2024-08-27T18:34:20.930879756Z,-1.004486083984375
2024-08-27T18:34:21.9391482Z,-1.0037994384765625
2024-08-27T18:34:22.937950927Z,-1.0048065185546875
2024-08-27T18:34:23.933630699Z,-1.000701904296875
2024-08-27T18:34:24.951852334Z,-1.0025634765625
2024-08-27T18:34:25.935215373Z,-1.0041961669921875
2024-08-27T18:34:26.934052357Z,-1.00152587890625
2024-08-27T18:34:27.934969936Z,-1.0027618408203125
2024-08-27T18:34:28.937695402Z,-1.003509521484375
2024-08-27T18:34:29.933955105Z,-1.0012969970703125
2024-08-27T18:34:30.938104228Z,-1.0034332275390625
2024-08-27T18:34:31.955048311Z,-1.00140380859375
2024-08-27T18:34:32.945088911Z,-1.001220703125
2024-08-27T18:34:33.940452151Z,-1.00238037109375
2024-08-27T18:34:34.948401028Z,-1.00494384765625
2024-08-27T18:34:35.94344294Z,-1.00140380859375
2024-08-27T18:34:37.157913889Z,-1.00408935546875
2024-08-27T18:34:37.941545438Z,-1.0017852783203125
2024-08-27T18:34:38.940407643Z,-0.998077392578125
2024-08-27T18:34:39.947173181Z,-1.0017852783203125
2024-08-27T18:34:40.936033487Z,-1.0043182373046875
2024-08-27T18:34:41.947208286Z,-1.0028533935546875
2024-08-27T18:34:42.946137642Z,-1.0028228759765625
2024-08-27T18:34:43.93963719Z,-1.0046234130859375
2024-08-27T18:34:44.947587734Z,-1.00360107421875
2024-08-27T18:34:45.949098617Z,-1.00189208984375
2024-08-27T18:34:46.971115953Z,-1.0093841552734375
2024-08-27T18:34:47.950740731Z,-1.00152587890625
2024-08-27T18:34:48.947617241Z,-1.000732421875
2024-08-27T18:34:49.978193037Z,-1.0045928955078125
2024-08-27T18:34:50.951006817Z,-1.0199432373046875
2024-08-27T18:34:52.076029652Z,-1.001617431640625
2024-08-27T18:34:52.954924137Z,-1.0013427734375
2024-08-27T18:34:53.951583347Z,-1.0008087158203125
2024-08-27T18:34:54.960194392Z,-0.9977569580078125
2024-08-27T18:34:55.954089916Z,-1.0024261474609375
2024-08-27T18:34:56.957455096Z,-1.0027008056640625
2024-08-27T18:34:57.96064346Z,-1.00439453125
2024-08-27T18:34:58.957221715Z,-0.999908447265625
2024-08-27T18:34:59.959214629Z,-1.00091552734375
2024-08-27T18:35:00.958518098Z,-1.0025177001953125
2024-08-27T18:35:01.959120598Z,-1.0024871826171875
2024-08-27T18:35:02.976713249Z,-1.0008392333984375
2024-08-27T18:35:03.963145845Z,-1.00555419921875
2024-08-27T18:35:04.96039723Z,-1.00421142578125
2024-08-27T18:35:05.964470247Z,-1.0041351318359375
2024-08-27T18:35:06.978881636Z,-1.002410888671875
2024-08-27T18:35:07.9767601Z,-1.0013580322265625
2024-08-27T18:35:08.973357695Z,-1.001800537109375
2024-08-27T18:35:09.995765904Z,-1.0023345947265625
2024-08-27T18:35:10.967803143Z,-1.002105712890625
2024-08-27T18:35:11.967690428Z,-1.0005035400390625
2024-08-27T18:35:12.958696455Z,-1.002349853515625
2024-08-27T18:35:13.976639501Z,-1.003509521484375
2024-08-27T18:35:14.984658085Z,-1.00177001953125
2024-08-27T18:35:15.97612977Z,-1.0048065185546875
2024-08-27T18:35:16.97587852Z,-1.002685546875
2024-08-27T18:35:17.978427524Z,-1.0073089599609375
2024-08-27T18:35:18.99322852Z,-1.0024566650390625
2024-08-27T18:35:19.997892691Z,-1.0055999755859375
2024-08-27T18:35:20.973498226Z,-1.0029296875
2024-08-27T18:35:21.97422123Z,-1.002105712890625
2024-08-27T18:35:23.004718014Z,-1.0023651123046875
2024-08-27T18:35:23.969084829Z,-1.0025787353515625
2024-08-27T18:39:30.199317697Z,-0.985076904296875
2024-08-27T18:39:31.200712006Z,-1.001129150390625
2024-08-27T18:39:32.217648334Z,-0.997711181640625
2024-08-27T18:39:33.217492464Z,-1.0008697509765625
2024-08-27T18:39:34.222594008Z,-1.001373291015625
2024-08-27T18:39:35.220145776Z,-1.0028839111328125
2024-08-27T18:39:36.244091166Z,-0.9990234375
2024-08-27T18:39:37.261499479Z,-1.003692626953125
2024-08-27T18:39:38.272642385Z,-1.00177001953125
2024-08-27T18:39:39.392903708Z,-1.0024871826171875
2024-08-27T18:39:40.31056199Z,-1.0003509521484375
2024-08-27T18:39:41.336400518Z,-1.0012664794921875
2024-08-27T18:39:42.352940255Z,-1.00201416015625
2024-08-27T18:39:43.343533457Z,-0.995574951171875
2024-08-27T18:39:44.364088699Z,-1.0005035400390625
2024-08-27T18:39:45.38332826Z,-1.0036468505859375
2024-08-27T18:39:46.396679791Z,-0.9909210205078125
2024-08-27T18:39:47.408166299Z,-1.001312255859375
2024-08-27T18:39:48.427588862Z,-1.002777099609375
2024-08-27T18:39:49.430130101Z,-1.0006561279296875
2024-08-27T18:39:50.444075865Z,-1.0022125244140625
2024-08-27T18:39:51.464452415Z,-1.0027923583984375
2024-08-27T18:39:52.476186069Z,-1.002197265625
2024-08-27T18:39:53.493589978Z,-1.000030517578125
2024-08-27T18:39:54.516968009Z,-1.0004730224609375
2024-08-27T18:39:55.5116049Z,-1.00201416015625
2024-08-27T18:39:56.511565493Z,-0.9994659423828125
2024-08-27T18:39:57.528937617Z,-1.0019683837890625
2024-08-27T18:39:58.530223852Z,-1.00347900390625
2024-08-27T18:39:59.558965138Z,-1.00335693359375
2024-08-27T18:40:00.557727544Z,-1.0016326904296875
2024-08-27T18:40:01.583987498Z,-1.0106658935546875
2024-08-27T18:40:02.612245471Z,-0.999267578125
2024-08-27T18:40:03.61685603Z,-0.9993743896484375
2024-08-27T18:40:04.627788413Z,-1.0011749267578125
2024-08-27T18:40:05.64653282Z,-0.999359130859375
2024-08-27T18:40:06.643626736Z,-1.00030517578125
2024-08-27T18:40:07.665969774Z,-1.00244140625
2024-08-27T18:40:08.690720254Z,-1.001251220703125
2024-08-27T18:40:09.692168744Z,-0.9998626708984375
2024-08-27T18:40:10.695186502Z,-1.0003662109375
2024-08-27T18:40:11.711318066Z,-1.0006103515625
2024-08-27T18:40:12.705933335Z,-1.0015716552734375
2024-08-27T18:40:13.725757938Z,-1.000579833984375
2024-08-27T18:40:14.740491581Z,-1.00164794921875
2024-08-27T18:40:15.737800064Z,-1.0003204345703125
2024-08-27T18:40:16.750476195Z,-1.0014190673828125
2024-08-27T18:40:17.787102609Z,-1.001495361328125
2024-08-27T18:40:18.789872166Z,-1.001617431640625
2024-08-27T18:40:19.80672876Z,-1.00213623046875
2024-08-27T18:40:20.823006226Z,-1.002197265625
2024-08-27T18:40:21.83344751Z,-1.0011444091796875
2024-08-27T18:40:22.857270207Z,-1.0009918212890625
2024-08-27T18:40:23.877286139Z,-1.001800537109375
2024-08-27T18:40:24.892801697Z,-0.9996795654296875
2024-08-27T18:40:25.923874276Z,-1.002227783203125
2024-08-27T18:40:26.92500284Z,-0.97119140625
2024-08-27T18:40:27.937216237Z,-1.0020294189453125
2024-08-27T18:40:28.95520914Z,-1.0012969970703125
2024-08-27T18:40:29.953772869Z,-1.0013885498046875
2024-08-27T18:40:30.981181592Z,-1.003662109375
2024-08-27T18:40:31.986377021Z,-1.00335693359375
2024-08-27T18:40:33.00540215Z,-1.0027313232421875
2024-08-27T18:40:34.022568097Z,-0.9945831298828125
2024-08-27T18:40:36.145211503Z,-1.0013427734375
2024-08-27T18:40:36.147147018Z,-1.0018157958984375
2024-08-27T18:40:37.037319132Z,-0.9998779296875
2024-08-27T18:40:38.057054746Z,-0.9991455078125
2024-08-27T18:40:40.484647471Z,-1.0025177001953125
2024-08-27T18:40:40.486424962Z,-1.000274658203125
2024-08-27T18:40:41.153694011Z,-0.998870849609375
2024-08-27T18:40:42.103689005Z,-0.99981689453125
2024-08-27T18:40:43.10500424Z,-0.9997100830078125
2024-08-27T18:40:44.12399358Z,-1.00213623046875
2024-08-27T18:40:45.139213923Z,-1.0024566650390625
2024-08-27T18:40:46.156095912Z,-1.002655029296875
2024-08-27T18:40:47.164379882Z,-1.0029754638671875
2024-08-27T18:40:48.184383516Z,-1.00201416015625
2024-08-27T18:40:49.217603645Z,-1.0010833740234375
2024-08-27T18:40:50.214855864Z,-1.0029144287109375
2024-08-27T18:40:51.260944566Z,-1.000213623046875
2024-08-27T18:40:52.250644015Z,-1.0110321044921875
2024-08-27T18:40:53.267332803Z,-1.0017242431640625
2024-08-27T18:40:54.292091297Z,-1.0022125244140625
2024-08-27T18:40:55.341621106Z,-1.000701904296875
2024-08-27T18:40:56.31088662Z,-1.0030670166015625
2024-08-27T18:40:57.317184537Z,-1.0024261474609375
2024-08-27T18:40:58.336246322Z,-0.9965972900390625
2024-08-27T18:40:59.348836436Z,-1.0012359619140625
2024-08-27T18:41:00.37248184Z,-1.003173828125
2024-08-27T18:41:01.398089698Z,-0.9966888427734375
2024-08-27T18:41:02.393962425Z,-1.008056640625
2024-08-27T18:41:03.414726629Z,-1.0028076171875
2024-08-27T18:41:04.433951187Z,-1.00469970703125
2024-08-27T18:41:05.452788521Z,-1.000823974609375
2024-08-27T18:41:06.496412825Z,-1.00189208984375
2024-08-27T18:41:07.486185205Z,-1.001678466796875
2024-08-27T18:41:08.504012399Z,-1.002288818359375
2024-08-27T18:41:09.504375973Z,-1.0019073486328125
2024-08-27T18:41:10.517431844Z,-0.9989166259765625
2024-08-27T18:41:11.533122962Z,-1.002471923828125
2024-08-27T18:41:12.548368701Z,-1.001007080078125
2024-08-27T18:41:13.554634009Z,-0.997650146484375
2024-08-27T18:41:14.565793283Z,-1.0035552978515625
2024-08-27T18:41:15.613210101Z,-1.00225830078125
2024-08-27T18:41:16.581116511Z,-1.0012054443359375
2024-08-27T18:41:17.600445963Z,-0.99993896484375
2024-08-27T18:41:18.61677645Z,-1.0004730224609375
2024-08-27T18:41:19.644176682Z,-1.0009765625
2024-08-27T18:41:20.698311581Z,-1.003448486328125
2024-08-27T18:41:21.66690646Z,-1.0025482177734375
2024-08-27T18:41:22.697985065Z,-1.003631591796875
2024-08-27T18:41:23.700498976Z,-1.00323486328125
2024-08-27T18:41:24.715519968Z,-1.002349853515625
2024-08-27T18:41:25.72378137Z,-1.00164794921875
2024-08-27T18:41:26.754578726Z,-1.003173828125
2024-08-27T18:41:27.76288948Z,-1.001373291015625
2024-08-27T18:41:28.768397795Z,-1.0024261474609375
2024-08-27T18:41:29.768003828Z,-1.0018463134765625
2024-08-27T18:41:30.784369368Z,-1.0037689208984375
2024-08-27T18:41:31.801872129Z,-1.00103759765625
2024-08-27T18:41:32.799539625Z,-1.000762939453125
2024-08-27T18:41:33.815687652Z,-1.003631591796875
2024-08-27T18:41:34.834899786Z,-1.003021240234375
2024-08-27T18:41:35.849814751Z,-1.003326416015625
2024-08-27T18:41:36.864545108Z,-1.0025634765625
2024-08-27T18:41:37.884973769Z,-1.0029296875
2024-08-27T18:41:38.88670522Z,-1.0017547607421875
2024-08-27T18:41:39.909247931Z,-1.0019683837890625
2024-08-27T18:41:40.917479532Z,-1.0011749267578125
2024-08-27T18:41:41.917010922Z,-1.003173828125
2024-08-27T18:41:42.931256194Z,-1.0008544921875
2024-08-27T18:41:43.951649781Z,-1.0024871826171875
2024-08-27T18:41:44.968797838Z,-1.0026092529296875
2024-08-27T18:41:45.984922143Z,-1.00262451171875
2024-08-27T18:41:47.013904634Z,-1.0020904541015625
2024-08-27T18:41:47.997484595Z,-1.0026092529296875
2024-08-27T18:41:49.021977898Z,-1.0052947998046875
2024-08-27T18:41:50.019428993Z,-1.0047607421875
2024-08-27T18:41:51.033813324Z,-1.0035247802734375
2024-08-27T18:41:52.04816405Z,-1.0023345947265625
2024-08-27T18:41:53.066368211Z,-1.0015869140625
2024-08-27T18:41:54.084400766Z,-1.0023345947265625
2024-08-27T18:41:55.085174973Z,-1.0018310546875
2024-08-27T18:41:56.114943457Z,-1.003021240234375
2024-08-27T18:41:57.114478544Z,-1.0014190673828125
2024-08-27T18:41:58.13440821Z,-1.0026092529296875
2024-08-27T18:41:59.151146587Z,-1.0038604736328125
2024-08-27T18:42:00.166487945Z,-1.002899169921875
2024-08-27T18:42:01.165079461Z,-1.002532958984375
2024-08-27T18:42:02.177247517Z,-1.0050048828125
2024-08-27T18:42:03.2611551Z,-1.0021820068359375
2024-08-27T18:42:04.195414551Z,-1.001434326171875
2024-08-27T18:42:05.214109867Z,-1.0037078857421875
2024-08-27T18:42:06.256987885Z,-1.001739501953125
2024-08-27T18:42:07.230011859Z,-1.003326416015625
2024-08-27T18:42:08.231197688Z,-1.0009307861328125
2024-08-27T18:42:09.249546653Z,-1.0029754638671875
2024-08-27T18:42:10.267135977Z,-1.0024566650390625
2024-08-27T18:42:11.276298553Z,-1.0023345947265625
2024-08-27T18:42:12.31626907Z,-1.0025634765625
2024-08-27T18:42:13.313033828Z,-1.0038909912109375
2024-08-27T18:42:14.326645704Z,-1.002410888671875
2024-08-27T18:42:15.34596344Z,-1.003326416015625
2024-08-27T18:42:16.361185569Z,-1.0094146728515625
2024-08-27T18:42:17.384020896Z,-1.0035552978515625
2024-08-27T18:42:18.398978851Z,-1.0034027099609375
2024-08-27T18:42:19.402806439Z,-1.0018157958984375
2024-08-27T18:42:20.41332399Z,-1.0034027099609375
2024-08-27T18:42:21.41101822Z,-1.0028839111328125
2024-08-27T18:42:22.415392935Z,-1.0031280517578125
2024-08-27T18:42:23.429032636Z,-1.002716064453125
2024-08-27T18:42:24.45353833Z,-1.0035858154296875
2024-08-27T18:42:25.445530395Z,-1.0023345947265625
2024-08-27T18:42:27.454519776Z,-1.0021820068359375
2024-08-27T18:42:27.694461541Z,-1.0016632080078125
2024-08-27T18:42:28.480522479Z,-1.0045928955078125
2024-08-27T18:42:29.579384489Z,-1.0005950927734375
2024-08-27T18:42:30.484866675Z,-1.0017852783203125
2024-08-27T18:42:31.501209288Z,-1.0030517578125
2024-08-27T18:42:32.500532878Z,-1.00384521484375
2024-08-27T18:42:33.509023191Z,-1.0032501220703125
2024-08-27T18:42:34.527565591Z,-1.0044403076171875
2024-08-27T18:42:35.52813551Z,-1.001861572265625
2024-08-27T18:42:36.545101296Z,-1.000457763671875
2024-08-27T18:42:37.540692161Z,-1.0035552978515625
2024-08-27T18:42:38.562756163Z,-1.002685546875
2024-08-27T18:42:39.568336816Z,-1.001220703125
2024-08-27T18:42:40.574738649Z,-1.0030059814453125
2024-08-27T18:42:41.575473379Z,-1.001312255859375
2024-08-27T18:42:42.593895504Z,-1.0030670166015625
2024-08-27T18:42:43.59837856Z,-1.002532958984375
2024-08-27T18:42:44.596237846Z,-1.001953125
2024-08-27T18:42:45.610778314Z,-1.00201416015625
2024-08-27T18:42:46.629260719Z,-1.0038299560546875
2024-08-27T18:42:47.643394489Z,-1.0008544921875
2024-08-27T18:42:48.658416033Z,-1.0266571044921875
2024-08-27T18:42:49.677060666Z,-1.0064239501953125
2024-08-27T18:42:50.695927989Z,-1.006866455078125
2024-08-27T18:42:51.694223968Z,-1.0010986328125
2024-08-27T18:42:52.707641821Z,-1.0027618408203125
2024-08-27T18:42:53.706000824Z,-1.0016937255859375
2024-08-27T18:42:54.761442012Z,-1.002716064453125
2024-08-27T18:42:55.738179203Z,-1.002410888671875
2024-08-27T18:42:56.759891371Z,-1.00006103515625
2024-08-27T18:42:57.773081154Z,-0.99957275390625
2024-08-27T18:42:58.7730946Z,-0.9992828369140625
2024-08-27T18:42:59.793232334Z,-1.003753662109375
2024-08-27T18:43:00.804828659Z,-0.9977264404296875
2024-08-27T18:43:01.826413598Z,-1.002532958984375
2024-08-27T18:43:02.840579316Z,-1.0041961669921875
2024-08-27T18:43:03.855468262Z,-1.0004730224609375
2024-08-27T18:43:04.874680795Z,-1.0012969970703125
2024-08-27T18:43:05.898503583Z,-1.004608154296875
2024-08-27T18:43:06.909850279Z,-0.998016357421875
2024-08-27T18:43:07.921627118Z,-0.9997406005859375
2024-08-27T18:43:08.934409918Z,-1.0033416748046875
2024-08-27T18:43:09.954690618Z,-1.0018768310546875
